applicant_id,Primary_applicant_age_in_years,gender_ord,Marital_status_ord,Number_of_dependents,Housing_ord,Years_at_current_residence,Employment_status_ord,Has_been_employed_for_at_least_ord,Has_been_employed_for_at_most_ord,Telephone_ord,Foreign_worker,Savings_account_balance_ord,Balance_in_existing_bank_account_lower_limit_of_bucket_ord,Balance_in_existing_bank_account_upper_limit_of_bucket_ord,loan_application_id,Months_loan_taken_for,Purpose_ord,Principal_loan_amount,EMI_rate_in_percentage_of_disposable_income,Property_ord,Has_coapplicant,Has_guarantor,Other_EMI_plans_ord,Number_of_existing_loans_at_this_bank,Loan_history_ord,high_risk_applicant
1627071,35,2,2,1,1,2,1,4.0,7.0,,0,4.0,,,d68f89b0-edad-11ea-a219-0a04105402f0,12,3.0,1592000,3,3.0,0,0,,1,2,0
1501276,33,2,2,1,2,4,2,4.0,7.0,,1,,,,d68f8a3c-edad-11ea-8d9f-52c4a39e5b1d,15,3.0,2186000,1,2.0,0,0,1.0,1,1,0
1300945,42,1,1,1,1,3,1,1.0,4.0,,1,1.0,,0.0,d68f8abe-edad-11ea-948c-45e4408a0774,18,3.0,4153000,2,1.0,1,0,,1,1,1
1467259,43,1,1,1,2,4,1,7.0,,1.0,1,1.0,,0.0,d68f8b40-edad-11ea-9e91-047d199d5ddf,16,2.0,2625000,2,3.0,0,1,1.0,1,2,1
1621154,44,1,4,1,1,4,1,0.0,1.0,1.0,1,,,,d68f8bc2-edad-11ea-8db9-5961d0ae8342,20,2.0,3485000,2,2.0,0,0,,2,2,0
1546272,42,1,1,1,3,4,1,7.0,,,1,,,,d68f8c44-edad-11ea-b1f4-448cb7effb4c,36,4.0,10477000,2,,0,0,,2,2,0
1223571,40,1,3,1,2,2,1,1.0,4.0,1.0,1,,,,d68f8cc6-edad-11ea-b9b8-14081ab4aa08,15,1.0,1386000,4,2.0,0,0,,1,1,0
1344883,36,1,1,1,1,1,3,7.0,,1.0,1,1.0,,,d68f8d48-edad-11ea-a5c6-53bc8840b3dd,24,1.0,1278000,4,2.0,0,0,,1,1,0
1894721,20,1,1,2,2,2,3,1.0,4.0,1.0,1,1.0,,0.0,d68f8dca-edad-11ea-867d-5a9dfd16c8fb,12,1.0,1107000,2,2.0,0,0,,1,1,0
1839877,24,1,1,1,1,2,2,4.0,7.0,,0,,,0.0,d68f8e4c-edad-11ea-8a96-12b92f7442d4,21,2.0,3763000,2,2.0,1,0,,1,1,0
1792973,27,1,3,1,1,2,1,1.0,4.0,,1,,0.0,2.0,d68f8ece-edad-11ea-985a-277efd442eca,36,6.0,3711000,2,1.0,0,0,,1,1,0
1604138,46,2,2,1,1,2,2,0.0,1.0,,1,1.0,,,d68f8f46-edad-11ea-a020-2788cd4fb839,15,4.0,3594000,1,3.0,0,0,,2,3,0
1165411,33,2,2,1,1,2,2,1.0,4.0,,1,,0.0,2.0,d68f8fc8-edad-11ea-93bf-592b5aec5c8a,9,2.0,3195000,1,2.0,0,0,,1,1,0
1142707,34,2,2,1,1,4,1,1.0,4.0,,1,1.0,,,d68f904a-edad-11ea-84a7-0ef883a8de23,36,1.0,4454000,4,2.0,0,0,,2,3,0
1511482,25,2,2,1,1,4,2,0.0,1.0,,1,1.0,0.0,2.0,d68f90cc-edad-11ea-a8de-0ba74d5a1b2c,24,3.0,4736000,2,1.0,0,0,1.0,1,2,1
1506652,25,2,2,1,1,4,1,7.0,,,1,,0.0,2.0,d68f914e-edad-11ea-852a-43d85a42cee0,30,1.0,2991000,2,1.0,0,0,,1,1,0
1690613,28,1,4,1,1,2,1,7.0,,1.0,1,4.0,,,d68f91d0-edad-11ea-b680-575a4a4c9fb1,11,5.0,2142000,1,2.0,0,0,,1,1,0
1341536,31,1,1,1,2,2,1,1.0,4.0,1.0,1,1.0,,0.0,d68f9252-edad-11ea-b049-33a5139fc8bb,24,5.0,3161000,4,3.0,0,0,,1,5,1
1181133,32,2,2,1,1,2,3,1.0,4.0,1.0,0,1.0,0.0,2.0,d68f92d4-edad-11ea-a6c1-0213632cf09b,48,,18424000,1,3.0,0,0,1.0,1,6,1
1620525,32,1,1,2,1,2,1,1.0,4.0,,1,2.0,,,d68f9356-edad-11ea-925f-58ab9f5d95f8,10,4.0,2848000,1,2.0,1,0,,1,1,0
1316293,68,1,1,1,1,4,3,7.0,,1.0,1,1.0,,0.0,d68f93d8-edad-11ea-b11e-3ba8d236161b,6,2.0,14896000,1,,0,0,1.0,1,1,1
1214474,33,1,4,1,1,1,1,,0.0,,1,2.0,,0.0,d68f945a-edad-11ea-9677-390d9e926a48,24,3.0,2359000,1,3.0,0,0,,1,1,1
1656780,39,1,1,1,2,2,3,7.0,,1.0,1,1.0,,0.0,d68f94dc-edad-11ea-a7c0-4f9f06574fee,24,3.0,3345000,4,3.0,0,0,,1,1,1
1620879,28,2,2,1,1,2,1,1.0,4.0,,1,1.0,,,d68f955e-edad-11ea-bc13-2f7ad2f39d1a,18,3.0,1817000,4,,0,0,,2,2,0
1277992,37,1,1,1,1,1,3,4.0,7.0,1.0,1,3.0,,,d68f95e0-edad-11ea-9500-27a8eff45aea,48,1.0,12749000,4,1.0,0,0,,1,3,0
1718184,22,2,2,1,2,4,1,0.0,1.0,,1,1.0,,0.0,d68f9662-edad-11ea-8f0e-2392233681e5,9,1.0,1366000,3,3.0,0,0,,1,1,1
1875017,30,1,1,2,2,4,1,4.0,7.0,1.0,1,1.0,0.0,2.0,d68f96e4-edad-11ea-8603-48a05bb32256,12,2.0,2002000,3,3.0,0,0,,1,1,0
1348796,55,1,4,1,1,1,1,0.0,1.0,1.0,1,1.0,,0.0,d68f9766-edad-11ea-ae98-47713c3e6a8a,24,3.0,6872000,2,3.0,0,0,1.0,1,5,1
1853451,46,1,1,1,1,2,1,0.0,1.0,1.0,1,1.0,,0.0,d68f97e8-edad-11ea-8457-49e3ecc398d8,12,2.0,697000,4,1.0,0,0,1.0,2,5,1
1561011,21,2,2,1,2,4,1,0.0,1.0,,1,1.0,,0.0,d68f986a-edad-11ea-a421-11fa6cf122d5,18,3.0,1049000,4,3.0,0,0,,1,2,0
1461746,39,1,1,2,3,4,1,4.0,7.0,1.0,1,1.0,,0.0,d68f98ec-edad-11ea-afa5-18ba290c113c,48,4.0,10297000,4,,0,0,2.0,3,1,1
1708241,58,1,1,1,1,4,1,7.0,,1.0,1,,,,d68f996e-edad-11ea-894a-038f37d22b84,30,1.0,1867000,4,1.0,0,0,,1,1,0
1697111,43,1,1,2,1,2,2,1.0,4.0,,1,1.0,,0.0,d68f99f0-edad-11ea-bc17-3e6e179e57bb,12,2.0,1344000,4,2.0,0,0,,2,3,0
1629759,24,1,1,1,1,1,2,0.0,1.0,,0,1.0,,0.0,d68f9a72-edad-11ea-b77f-3f9e0d0790bb,24,3.0,1747000,4,3.0,1,0,,1,1,0
1797093,22,2,2,1,1,2,1,0.0,1.0,1.0,1,1.0,0.0,2.0,d68f9af4-edad-11ea-9595-35d90df67b09,9,1.0,1670000,4,1.0,0,0,,1,1,1
1484251,30,1,1,1,1,1,1,1.0,4.0,,1,1.0,,,d68f9b76-edad-11ea-8c49-3902d79033f4,9,2.0,1224000,3,2.0,0,0,,2,2,0
1224220,42,1,1,2,1,4,1,7.0,,1.0,1,3.0,,,d68f9bf8-edad-11ea-b439-390cdd7bcc85,12,1.0,522000,4,3.0,0,0,,2,2,0
1631343,23,2,2,1,1,1,1,1.0,4.0,,1,1.0,,0.0,d68f9c7a-edad-11ea-a916-14b7f29098f7,12,1.0,1498000,4,1.0,0,0,1.0,1,1,0
1379089,30,1,1,1,1,3,3,0.0,1.0,,1,2.0,0.0,2.0,d68f9cfc-edad-11ea-9a60-389d29e8d844,30,1.0,1919000,4,,0,0,2.0,2,3,1
1566487,28,2,2,1,1,2,2,1.0,4.0,,1,1.0,2.0,,d68f9d7e-edad-11ea-b449-06447b8d1611,9,1.0,745000,3,2.0,0,0,,1,1,1
1324370,30,1,3,1,2,3,3,0.0,1.0,1.0,1,1.0,0.0,2.0,d68f9e00-edad-11ea-ba2d-3f1627efa3ef,6,1.0,2063000,4,1.0,0,0,,1,1,0
1597372,42,1,1,1,3,4,1,1.0,4.0,,1,1.0,0.0,2.0,d68f9e8c-edad-11ea-b366-2f32cd763898,60,6.0,6288000,4,,0,0,,1,1,1
1230532,46,1,1,2,1,4,3,1.0,4.0,1.0,1,,,,d68f9f0e-edad-11ea-9adb-3159059da68e,24,4.0,6842000,2,3.0,0,0,,2,2,0
1277957,45,1,1,2,1,3,3,0.0,1.0,1.0,1,,,,d68f9f86-edad-11ea-a619-0e1ae973eb10,12,2.0,3527000,2,3.0,0,0,,1,1,0
1233898,31,1,1,2,1,2,2,1.0,4.0,,0,1.0,,,d68fa012-edad-11ea-9ec7-1c1b1b581d47,10,2.0,1546000,3,2.0,0,0,,1,1,0
1903505,31,1,1,1,1,2,1,4.0,7.0,1.0,1,,,,d68fa094-edad-11ea-9e78-4a34ece526c2,24,3.0,929000,4,1.0,0,0,2.0,1,1,0
1838598,42,1,1,2,1,1,2,4.0,7.0,,1,1.0,,,d68fa116-edad-11ea-a3ce-3f8a896d8e37,4,2.0,1455000,2,2.0,0,0,,3,2,0
1420837,46,2,2,1,2,1,1,0.0,1.0,,1,1.0,,0.0,d68fa198-edad-11ea-a95b-173432beceb6,15,3.0,1845000,4,3.0,0,1,,1,1,0
1106411,30,2,2,1,1,1,1,0.0,1.0,,1,3.0,0.0,2.0,d68fa21a-edad-11ea-96cc-30e77b142d8b,48,2.0,8358000,1,1.0,0,0,,2,6,0
1855489,30,1,1,2,3,4,1,0.0,1.0,1.0,1,3.0,,0.0,d68fa29c-edad-11ea-8e2c-2da7e777a812,24,3.0,3349000,4,,0,0,,1,5,1
1830446,38,1,1,1,1,4,3,,0.0,1.0,1,,,,d68fa31e-edad-11ea-9836-444133e102df,12,2.0,2859000,4,,0,0,,1,1,0
1441977,43,1,3,2,1,1,2,0.0,1.0,,1,1.0,,,d68fa3a0-edad-11ea-962f-3e6b2fd58f0d,18,3.0,1533000,4,3.0,1,0,,1,1,1
1856513,31,1,1,1,1,4,1,7.0,,,1,2.0,,,d68fa422-edad-11ea-ae00-204224e23cf9,24,1.0,3621000,2,1.0,0,0,,2,1,1
1406906,40,1,3,2,1,3,4,,0.0,1.0,1,1.0,0.0,2.0,d68fa4a4-edad-11ea-a5d2-5124ad9ed5ba,18,5.0,3590000,3,1.0,0,0,,3,2,0
1484297,24,1,1,1,1,1,1,4.0,7.0,1.0,1,1.0,,0.0,d68fa526-edad-11ea-bd95-4b796665452a,36,5.0,2145000,2,1.0,0,0,,2,3,1
1740610,28,2,2,1,2,4,1,0.0,1.0,,1,3.0,0.0,2.0,d68fa5a8-edad-11ea-869a-47ccd38742a4,24,4.0,4113000,3,1.0,0,0,,1,1,1
1297322,26,2,2,1,1,2,3,,0.0,1.0,1,1.0,,,d68fa62a-edad-11ea-aa68-336c1a7d3dff,36,3.0,10974000,4,1.0,0,0,,2,1,1
1794786,29,2,2,1,1,4,1,1.0,4.0,1.0,1,1.0,,0.0,d68fa6ac-edad-11ea-900e-1849c826958f,12,2.0,1893000,4,3.0,0,1,,1,1,0
1843702,57,2,2,1,2,4,3,7.0,,1.0,1,4.0,,0.0,d68fa72e-edad-11ea-8bcc-47672cc907a4,24,1.0,1231000,4,3.0,0,0,,2,2,0
1853266,49,1,1,1,1,4,2,7.0,,,1,,2.0,,d68fa7b0-edad-11ea-91cf-4ae2c9f63407,30,1.0,3656000,4,3.0,0,0,2.0,2,2,0
1584434,37,1,1,1,1,4,2,7.0,,,1,1.0,0.0,2.0,d68fa832-edad-11ea-ab78-0b38f9d40bcb,9,1.0,1154000,2,2.0,0,0,,3,2,0
1622389,45,1,1,1,1,2,2,1.0,4.0,,1,1.0,,0.0,d68fa8b4-edad-11ea-80d1-0868d851891d,28,2.0,4006000,3,1.0,0,0,,1,1,1
1601048,30,1,1,1,3,4,1,7.0,,,1,2.0,0.0,2.0,d68fa936-edad-11ea-9aaf-1e2c38b98464,24,3.0,3069000,4,,0,0,,1,1,0
1210748,30,1,3,1,2,2,1,7.0,,,1,1.0,,,d68fa9b8-edad-11ea-af22-0b35c3cf5357,6,1.0,1740000,2,2.0,0,0,,2,2,0
1584674,47,1,4,1,1,4,1,1.0,4.0,,1,1.0,0.0,2.0,d68faa3a-edad-11ea-8e03-47af933a1e87,21,2.0,2353000,1,3.0,0,0,,2,3,0
1773509,29,1,1,1,1,2,1,1.0,4.0,,1,,,,d68faac6-edad-11ea-bb5d-074a1e2e0bc4,15,2.0,3556000,3,,0,0,,1,1,0
1315873,35,1,1,1,1,2,1,7.0,,1.0,1,3.0,,,d68fab48-edad-11ea-bf4a-2087f0e1528c,24,1.0,2397000,3,1.0,0,0,1.0,2,1,1
1659170,22,1,3,1,1,1,2,0.0,1.0,,1,1.0,0.0,2.0,d68fabca-edad-11ea-a462-39f22601190b,6,7.0,454000,3,3.0,0,0,,1,1,0
1161027,26,2,2,1,1,1,1,1.0,4.0,,1,,0.0,2.0,d68fac4c-edad-11ea-9204-23170d8896f6,30,1.0,1715000,4,1.0,0,0,,1,1,0
1666331,23,1,1,1,1,2,2,1.0,4.0,,1,3.0,0.0,2.0,d68facce-edad-11ea-8458-0fb75adcf0c3,27,1.0,2520000,4,3.0,0,0,,2,2,1
1853070,54,2,2,1,2,2,3,7.0,,1.0,1,1.0,,,d68fad50-edad-11ea-8255-000213a5442a,15,1.0,3568000,4,1.0,0,0,1.0,1,1,0
1355404,29,1,3,1,2,4,1,4.0,7.0,1.0,1,,,,d68fadd2-edad-11ea-bb01-095570fea35a,42,1.0,7166000,2,3.0,0,0,,1,1,0
1655259,40,1,1,2,1,2,2,1.0,4.0,,1,1.0,,0.0,d68fae54-edad-11ea-a564-15c0072d0a59,11,2.0,3939000,1,2.0,0,0,,2,2,0
1662480,22,1,1,1,1,2,1,1.0,4.0,,1,2.0,0.0,2.0,d68faed6-edad-11ea-8ea2-3876ae660a16,15,7.0,1514000,4,2.0,0,1,,1,1,0
1637827,43,1,1,2,1,4,2,1.0,4.0,,1,1.0,,,d68faf58-edad-11ea-977a-3d4957a8f219,24,2.0,7393000,1,3.0,0,0,,1,1,0
1107910,29,2,2,1,2,4,4,,0.0,,1,1.0,,0.0,d68fafda-edad-11ea-9938-25086a567840,24,2.0,1193000,1,,1,0,,2,5,1
1286651,36,1,1,1,2,4,1,7.0,,,1,1.0,,0.0,d68fb05c-edad-11ea-b622-46bbef513d40,60,5.0,7297000,4,,1,0,,1,1,1
1386565,33,2,2,1,1,2,1,1.0,4.0,1.0,1,1.0,,,d68fb0de-edad-11ea-9336-32bd42489178,30,1.0,2831000,4,1.0,0,0,,1,2,0
1782237,57,2,2,1,1,3,2,1.0,4.0,,1,3.0,2.0,,d68fb160-edad-11ea-a23d-16fbdce17e58,24,1.0,1258000,3,1.0,0,0,,1,1,0
1755205,64,2,2,1,1,3,1,1.0,4.0,,1,1.0,0.0,2.0,d68fb1e2-edad-11ea-929d-358bf5ff6355,6,1.0,753000,2,2.0,0,1,,1,1,0
1570934,42,1,1,1,1,2,1,7.0,,,1,,0.0,2.0,d68fb264-edad-11ea-bcad-5007c13637aa,18,5.0,2427000,4,3.0,0,0,,2,3,0
1825579,47,1,1,2,1,4,2,7.0,,,1,1.0,,,d68fb2e6-edad-11ea-ae80-17d7a8197650,24,2.0,2538000,4,1.0,0,0,,2,3,1
1705740,25,1,3,1,2,2,1,1.0,4.0,,1,2.0,0.0,2.0,d68fb368-edad-11ea-9e34-090b35da367a,15,2.0,1264000,2,3.0,0,0,,1,5,1
1466304,49,1,1,1,1,2,1,4.0,7.0,,1,1.0,0.0,2.0,d68fb3ea-edad-11ea-8b62-10c102a56fe3,30,3.0,8386000,2,3.0,0,0,,1,2,1
1880388,33,1,1,1,2,2,3,,0.0,1.0,1,1.0,,,d68fb46c-edad-11ea-9522-485b08edcb61,48,5.0,4844000,3,1.0,0,0,1.0,1,1,1
1782965,28,2,2,1,1,1,3,1.0,4.0,1.0,1,2.0,2.0,,d68fb4ee-edad-11ea-ade2-2112445a5325,21,2.0,2923000,1,1.0,0,0,1.0,1,1,0
1775563,26,1,1,2,1,2,1,1.0,4.0,,1,1.0,,0.0,d68fb57a-edad-11ea-835d-0eaaecc1066c,36,4.0,8229000,2,3.0,0,0,,1,1,1
1355517,30,1,1,1,1,2,2,4.0,7.0,,1,1.0,,,d68fb5fc-edad-11ea-8cc1-1d43c9a02568,24,3.0,2028000,2,3.0,0,0,,2,2,0
1490831,25,2,2,1,2,3,1,1.0,4.0,,1,1.0,,0.0,d68fb67e-edad-11ea-8d5a-29f542a3a609,15,3.0,1433000,4,3.0,0,0,,2,2,0
1902571,33,1,4,1,1,1,1,0.0,1.0,,1,1.0,2.0,,d68fb700-edad-11ea-b528-09bb189f2590,42,5.0,6289000,2,3.0,0,0,,2,6,0
1555553,64,2,2,1,1,4,1,,0.0,,1,2.0,,,d68fb782-edad-11ea-9ae1-1f2b603d6443,13,1.0,1409000,2,2.0,0,0,,1,1,0
1633096,29,1,1,1,3,2,3,,0.0,1.0,1,1.0,,0.0,d68fb804-edad-11ea-9392-40d29f052bf4,24,4.0,6579000,4,,0,0,,1,1,0
1866309,48,1,1,1,1,2,2,7.0,,,1,1.0,0.0,2.0,d68fb886-edad-11ea-9d9a-524c8d98fc00,24,1.0,1743000,4,3.0,0,0,,2,2,0
1354034,37,1,1,2,1,1,2,0.0,1.0,,1,,,,d68fb912-edad-11ea-a2a8-40ec8a427ec2,12,6.0,3565000,2,3.0,0,0,,2,2,0
1365267,34,1,1,2,1,4,2,7.0,,,1,2.0,,,d68fb99e-edad-11ea-b9a9-15d10df9edbb,15,1.0,1569000,4,1.0,0,0,1.0,1,5,0
1237705,23,1,3,1,2,4,2,4.0,7.0,,1,,,0.0,d68fba20-edad-11ea-bb04-189bfb8e51dd,18,1.0,1936000,2,1.0,0,0,,2,1,0
1609685,30,1,1,1,1,3,3,,0.0,1.0,1,1.0,,0.0,d68fbaa2-edad-11ea-b849-58397a50baa9,36,3.0,3959000,4,3.0,0,0,,1,1,0
1615010,50,1,1,1,1,3,1,7.0,,1.0,1,,,,d68fbb24-edad-11ea-8782-4ba4a1f08b11,12,2.0,2390000,4,1.0,0,0,,1,1,0
1880194,31,2,2,1,1,4,2,4.0,7.0,,1,1.0,,,d68fbba6-edad-11ea-80fe-30b2f9300e3d,12,3.0,1736000,3,2.0,0,0,,1,1,0
1114064,40,1,4,1,1,4,3,1.0,4.0,1.0,1,1.0,,0.0,d68fbc28-edad-11ea-bc62-4240ac0824fa,30,4.0,3857000,4,3.0,0,0,,1,1,0
1758046,38,1,1,1,1,4,1,7.0,,,1,1.0,,,d68fbcaa-edad-11ea-aafc-2de1139e42cd,12,1.0,804000,4,1.0,0,0,,1,1,0
1824545,23,1,1,1,3,4,1,1.0,4.0,1.0,1,1.0,,0.0,d68fbd2c-edad-11ea-b49e-2894666f2df6,45,1.0,1845000,4,,0,0,,1,1,1
1660770,27,1,1,1,1,4,1,,0.0,,1,2.0,0.0,2.0,d68fbdae-edad-11ea-a2ea-1c661d77d225,45,4.0,4576000,3,1.0,0,0,,1,2,0
